,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5
10,P670244,"Lawton Tube copper tube coil (19SWG) 7/8"" x 15m",Lawton Tube,122.35,"Designed for refrigeration and air conditioning use, this Lawton Tube 7/8"" 19SWG coiled tube, supplied in a 15M length, has been cleaned, nitrogen-purged and capped. The tube is covered with a seamless plastic coating for reliable protection from abrasion and aggressive materials.","Pipe, Valves and Fittings/Metal Pipe/Copper Coil/Copper Coil.csv -> Lawton Tube copper tube coil (19SWG) 7/8"" x 15m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/44/NW-670234_670244_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Lawton_Tube_Technical_Guide_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_WP_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Lawton_Tube_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_RT_Datasheet.pdf
11,P508398,Yorkshire Minibore copper tube coil 10mm x 3mtr,Yorkshire,16.51,"Supplied in a 3M coil, this Yorkshire Minibore 10mm tube is designed to be easily bent by hand or machine. Just 0.7mm thick, the smaller diameter of this copper tube makes forming tight bends easier and ensures it is unobtrusive where surface-fixed.","Pipe, Valves and Fittings/Metal Pipe/Copper Coil/Copper Coil.csv -> Yorkshire Minibore copper tube coil 10mm x 3mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/99/NW-508398_508399_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Yorkshire_Tube_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Yorkshire_CopperTube_Brochure.pdf,,,
12,P508408,Yorkshire Minibore PVC coated copper tube coil 10mm x 10mtr White,Yorkshire,48.24,"Supplied in a 10M coil, this Yorkshire Minibore 10mm tube is designed to be easily bent by hand or machine. Just 0.7mm thick, the smaller diameter of this copper tube makes forming tight bends easier and ensures it is unobtrusive where surface-fixed.","Pipe, Valves and Fittings/Metal Pipe/Copper Coil/Copper Coil.csv -> Yorkshire Minibore PVC coated copper tube coil 10mm x 10mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/84/10/NW-508408_508410_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Yorkshire_Tube_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Yorkshire_CopperTube_Brochure.pdf,,,
13,P508455,Yorkshire Kuterlex PVC coated underground copper tube coil 15mm x 20mtr Green,Yorkshire,233.42,"Environmentally-friendly, this Yorkshire Kuterlex 15mm tube is made of fully recyclable 0.7mm copper and PVC. Highly durable, this tube is resistant to heat, corrosion, pressure and fire, making it suitable for almost any plumbing, heating or gas installation. It is supplied in a 20M length.","Pipe, Valves and Fittings/Metal Pipe/Copper Coil/Copper Coil.csv -> Yorkshire Kuterlex PVC coated underground copper tube coil 15mm x 20mtr Green",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/84/55/NW-508455_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Yorkshire_Tube_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Yorkshire_Kuterlex_Tube_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Yorkshire_Kuterlex_Brochure.pdf,,
14,P508562,Yorkshire Kuterlon PVC coated copper tube coil 15mm x 25mtr,Yorkshire,296.15,"Environmentally-friendly, this Yorkshire Kuterlon 15mm tube is made of fully recyclable 1mm copper and PVC. Highly durable, this tube is resistant to heat, corrosion, pressure and fire, making it suitable for almost any plumbing, heating or gas installation. It is supplied in a 25M length.","Pipe, Valves and Fittings/Metal Pipe/Copper Coil/Copper Coil.csv -> Yorkshire Kuterlon PVC coated copper tube coil 15mm x 25mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/85/62/NW-508562_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Yorkshire_Tube_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Yorkshire_Kuterlex_Tube_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Yorkshire_Kuterlex_Brochure.pdf,,
15,P508399,Yorkshire Minibore copper tube coil 8mm x 3mtr,Yorkshire,12.18,"Supplied in a 3M coil, this Yorkshire Minibore 8mm tube is designed to be easily bent by hand or machine. Just 0.6mm thick, the smaller diameter of this copper tube makes forming tight bends easier and ensures it is unobtrusive where surface-fixed.","Pipe, Valves and Fittings/Metal Pipe/Copper Coil/Copper Coil.csv -> Yorkshire Minibore copper tube coil 8mm x 3mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/99/NW-508398_508399_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Yorkshire_Tube_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Yorkshire_CopperTube_Brochure.pdf,,,
16,P508339,Yorkshire Minibore copper tube coil 8mm x 25mtr,Yorkshire,69.73,"Supplied in a 25M coil, this Yorkshire Minibore 8mm tube is designed to be easily bent by hand or machine. Just 0.6mm thick, the smaller diameter of this copper tube makes forming tight bends easier and ensures it is unobtrusive where surface-fixed.","Pipe, Valves and Fittings/Metal Pipe/Copper Coil/Copper Coil.csv -> Yorkshire Minibore copper tube coil 8mm x 25mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/41/NW-508339_508341_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Yorkshire_Tube_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Yorkshire_CopperTube_Brochure.pdf,,,
17,P508410,Yorkshire Minibore PVC coated copper tube coil 10mm x 25mtr White,Yorkshire,119.23,"Supplied in a 25M coil, this Yorkshire Minibore 10mm tube is designed to be easily bent by hand or machine. Just 0.7mm thick, the smaller diameter of this copper tube makes forming tight bends easier and ensures it is unobtrusive where surface-fixed.","Pipe, Valves and Fittings/Metal Pipe/Copper Coil/Copper Coil.csv -> Yorkshire Minibore PVC coated copper tube coil 10mm x 25mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/84/10/NW-508408_508410_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Yorkshire_Tube_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Yorkshire_CopperTube_Brochure.pdf,,,
18,P508341,Yorkshire Minibore copper tube coil 10mm x 25mtr,Yorkshire,94.89,"Supplied in a 25M coil, this Yorkshire Minibore 10mm tube is designed to be easily bent by hand or machine. Just 0.7mm thick, the smaller diameter of this copper tube makes forming tight bends easier and ensures it is unobtrusive where surface-fixed.","Pipe, Valves and Fittings/Metal Pipe/Copper Coil/Copper Coil.csv -> Yorkshire Minibore copper tube coil 10mm x 25mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/41/NW-508339_508341_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Yorkshire_Tube_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Yorkshire_CopperTube_Brochure.pdf,,,
19,P670242,"Lawton Tube copper tube coil (19SWG) 3/4"" x 15m",Lawton Tube,104.14,"Designed for refrigeration and air conditioning use, this Lawton Tube 3/4"" 19SWG coiled tube, supplied in a 15M length, has been cleaned, nitrogen-purged and capped. The tube is covered with a seamless plastic coating for reliable protection from abrasion and aggressive materials.","Pipe, Valves and Fittings/Metal Pipe/Copper Coil/Copper Coil.csv -> Lawton Tube copper tube coil (19SWG) 3/4"" x 15m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/44/NW-670234_670244_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Lawton_Tube_Technical_Guide_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_WP_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Lawton_Tube_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_RT_Datasheet.pdf
