,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3
10,PM92017,M Greenaway And Son plain channel nut (m12),M Greenaway And Son,2.54,"Made of mild steel, this M Greenaway And Son SZ1260 M12 x 35mm plain channel nut is pre-drilled with fixing holes allowing for the use of bolts and threaded rod.","Pipe, Valves and Fittings/Pipe Support Systems/Channels/Channels.csv -> M Greenaway And Son plain channel nut (m12)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/17/NW-M92017_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/MGreenawaySons_ChannelAccssrs_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MGreenawaySons_PlnChnlNut_M12_Tech.pdf,
11,PM32152,Warley galvanised slotted channel 41 x 21 x 2.5mm x 6mtr,Warley,143.09,This 6M length Warley 41 x 41 x 2.5mm plain channel is made from steel with a galvanised finish.,"Pipe, Valves and Fittings/Pipe Support Systems/Channels/Channels.csv -> Warley galvanised slotted channel 41 x 21 x 2.5mm x 6mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/52/NW-M32152_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/Warley_M32152_Strut_41x21_TDS.pdf,,
12,PM92027,M Greenaway And Son long spring channel nut (m12),M Greenaway And Son,3.04,"Made of mild steel, this M Greenaway And Son SZ1260 M12 x 35mm long spring channel nut is pre-drilled with fixing holes allowing for the use of bolts and threaded rod.","Pipe, Valves and Fittings/Pipe Support Systems/Channels/Channels.csv -> M Greenaway And Son long spring channel nut (m12)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/27/NW-M92025_M92027_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MGreenawaySons_LSChanelNut_M12_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/MGreenawaySons_ChannelAccssrs_Guide.pdf,
13,PM92033,M Greenaway And Son short spring channel nut (m8),M Greenaway And Son,2.45,"Made of mild steel, this M Greenaway And Son SZ0860 M8 x 35mm short spring channel nut is pre-drilled with fixing holes allowing for the use of bolts and threaded rod.","Pipe, Valves and Fittings/Pipe Support Systems/Channels/Channels.csv -> M Greenaway And Son short spring channel nut (m8)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/33/NW-M92033_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MGreenawaySons_SSChannelNut_M8_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/MGreenawaySons_ChannelAccssrs_Guide.pdf,
14,PM32165,Warley galvanised slotted channel 41 x 41 x 2.5mm x 6mtr,Warley,198.18,This 6M length Warley 41 x 41 x 2.5mm plain channel is made from steel with a galvanised finish.,"Pipe, Valves and Fittings/Pipe Support Systems/Channels/Channels.csv -> Warley galvanised slotted channel 41 x 41 x 2.5mm x 6mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/65/NW-M32161_M32165_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Warley_M32161_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Warley_M32161_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Warley_M32161_ChannelSafeLoadigGuide.pdf
15,PM92011,M Greenaway And Son plain channel nut (m6),M Greenaway And Son,2.0,"Made of mild steel, this M Greenaway And Son SZ0660 M6 x 35mm plain channel nut is pre-drilled with fixing holes allowing for the use of bolts and threaded rod.","Pipe, Valves and Fittings/Pipe Support Systems/Channels/Channels.csv -> M Greenaway And Son plain channel nut (m6)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/11/NW-M92011_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MGreenawaySons_PlnChnlNut_M6_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/MGreenawaySons_ChannelAccssrs_Guide.pdf,
16,PM92035,M Greenaway And Son short spring channel nut (m10),M Greenaway And Son,2.72,"Made of mild steel, this M Greenaway And Son SZ1060 M10 x 35mm short spring channel nut is pre-drilled with fixing holes allowing for the use of bolts and threaded rod.","Pipe, Valves and Fittings/Pipe Support Systems/Channels/Channels.csv -> M Greenaway And Son short spring channel nut (m10)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/35/NW-M92035_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MGreenawaySons_SSChannelNut_M10_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/MGreenawaySons_ChannelAccssrs_Guide.pdf,
17,PM32157,Warley galvanised plain channel (back to back) 41 x 41 x 2.5mm x 6mtr,Warley,446.89,This 6M length Warley 41 x 41 x 2.5mm plain channel is made from steel with a galvanised finish.,"Pipe, Valves and Fittings/Pipe Support Systems/Channels/Channels.csv -> Warley galvanised plain channel (back to back) 41 x 41 x 2.5mm x 6mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/58/NW-M32157_M32158_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Warley_M32157_41x41_B2B_Data_Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/Warley_M32157_Strut_41x41_TDS.pdf,
18,PM32145,Warley galvanised plain channel 41 x 41 x 2.5mm x 6mtr,Warley,195.56,This 6M length Warley 41 x 41 x 2.5mm plain channel is made from steel with a galvanised finish.,"Pipe, Valves and Fittings/Pipe Support Systems/Channels/Channels.csv -> Warley galvanised plain channel 41 x 41 x 2.5mm x 6mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/45/NW-M32145_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/Warley_M32145_Strut_41x41_TDS.pdf,,
19,PM92023,M Greenaway And Son long spring channel nut (m8),M Greenaway And Son,2.5,"Made of mild steel, this M Greenaway And Son SZ0860 M8 x 35mm long spring channel nut is pre-drilled with fixing holes allowing for the use of bolts and threaded rod.","Pipe, Valves and Fittings/Pipe Support Systems/Channels/Channels.csv -> M Greenaway And Son long spring channel nut (m8)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/23/NW-M92021_M92023_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/MGreenawaySons_ChannelAccssrs_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MGreenawaySons_LSChanelNut_M8_Tech.pdf,
